,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
1130,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:46:42.998118,2023-06-18 18:46:54.417598
1140,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:46:54.443443,2023-06-18 18:47:09.388785
1150,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:47:09.414847,2023-06-18 18:47:22.500890
1160,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:47:22.548264,2023-06-18 18:47:38.536257
1170,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:47:38.544689,2023-06-18 18:47:52.591397
1180,divDistBased,0.4,11,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:47:52.621380,2023-06-18 18:48:06.246687
1190,divDistBased,0.4,11,True,RandomForest,DecisionTree,,,2023-06-18 18:46:09.195437,2023-06-18 18:48:06.273597
1200,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:48:15.859971,2023-06-18 18:48:28.977426
1210,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:48:29.012454,2023-06-18 18:48:43.631456
1220,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:48:43.663057,2023-06-18 18:48:56.312005
1230,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:48:56.346660,2023-06-18 18:49:07.692277
1240,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:49:07.701047,2023-06-18 18:49:23.699843
1250,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:49:23.708767,2023-06-18 18:49:37.438488
1260,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:49:37.447116,2023-06-18 18:49:53.166773
1270,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:49:53.191709,2023-06-18 18:50:11.436633
1280,divDistBased,0.5,14,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:50:11.462212,2023-06-18 18:50:27.470525
1290,divDistBased,0.5,14,True,RandomForest,DecisionTree,,,2023-06-18 18:48:15.351928,2023-06-18 18:50:27.502807
1300,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:50:36.017177,2023-06-18 18:50:49.538741
1310,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:50:49.567889,2023-06-18 18:51:05.394119
1320,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:51:05.418615,2023-06-18 18:51:20.846649
1330,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:51:20.855413,2023-06-18 18:51:34.453519
1340,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:51:34.475936,2023-06-18 18:51:48.477120
1350,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.6,False,2023-06-18 18:51:48.485439,2023-06-18 18:52:07.545917
1360,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.7,False,2023-06-18 18:52:07.581190,2023-06-18 18:52:25.587364
1370,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.8,False,2023-06-18 18:52:25.620570,2023-06-18 18:52:43.419439
1380,divDistBased,0.6,17,True,RandomForest,DecisionTree,0.9,False,2023-06-18 18:52:43.444545,2023-06-18 18:53:01.959996
1390,divDistBased,0.6,17,True,RandomForest,DecisionTree,,,2023-06-18 18:50:35.603408,2023-06-18 18:53:01.982048
1400,henard,0.3,8,True,RandomForest,DecisionTree,0.1,False,2023-06-18 18:53:11.849218,2023-06-18 18:53:22.472349
1410,henard,0.3,8,True,RandomForest,DecisionTree,0.2,False,2023-06-18 18:53:22.494353,2023-06-18 18:53:35.258950
1420,henard,0.3,8,True,RandomForest,DecisionTree,0.3,False,2023-06-18 18:53:35.291205,2023-06-18 18:53:46.205596
1430,henard,0.3,8,True,RandomForest,DecisionTree,0.4,False,2023-06-18 18:53:46.230947,2023-06-18 18:53:57.256750
1440,henard,0.3,8,True,RandomForest,DecisionTree,0.5,False,2023-06-18 18:53:57.265032,2023-06-18 18:54:05.549624
